# 59 remote branches deleted 2026-08-22 (60 listed; one was a false entry, see correction below), all merged into origin/development (328c7d8b)
# restore any with:  git push origin <sha>:refs/heads/<branch>
#
#branch	sha	subject
# CORRECTION: the row below was a FALSE ENTRY and nothing was deleted for it.
# `origin` is the SHORT name of refs/remotes/origin/HEAD (the symbolic default-branch
# pointer), not a branch.  My filter grepped -v "origin/HEAD" against the SHORT name,
# which is "origin", so it never matched and HEAD entered the list.  The delete
# correctly failed with "remote ref does not exist".  59 branches were actually deleted.
#origin	7200488045d48c6c9007ac3a074aee00fdecadd0	docs: v0.9.1 release notes
fix/645-to-parquet-null-coercion	67ec061d1be833a24cec47171349a14abb1fa67d	test(#645): load requires_s3 by path — the by-name import fails in CI
fix/648-conftest-import-marker	4a57ebf95305fae3e89db9509443fbed5a7cf276	fix(#648): the documented conftest import does not work — use a marker
fix/659-glss5-rural	2973edf1bbd3a7ae84b6e7a246d6d52be3d98913	fix(#680): the shadowing guard asserted a condition we do not control
fix/681-glss12-appendix-i	89a04312cb84a43df11615a22edc9f995315fff9	fix(#681): GLSS1/GLSS2 cluster Region is now MEASURED, from BID Append
fix/684-peru-functional	7c92fb1a418d2c60fc8ff0e935f2875c8aa24f91	fix(#684): address red-team review of #691 — correct three false claim
fix/704-dat-dct-delimited	45daf48eb58636bbf74c234ecff3f84291327e5e	fix(#704): repair the three GhanaLSS consumers the dtype change breaks
fix/audit-framework	e1fbf516cdc4df523bfcf9d5391a48e32c08f3cf	fix: Feature() rejects unknown/mistyped table names with a suggestion
fix/ghanalss-glss1-region-codes	e0f6e36b17b7b300c5218f572a88223ace7e0070	fix(GhanaLSS): GLSS1 Upper East/West were reversed by an unexercised f
fix/malawi-2016-17-food-security-cs-id	b693d3fb40b06443f993a154b7d7250d491ea4e7	Merge remote-tracking branch 'origin/development' into fix/malawi-2016
fix/niger-merge-how-comment	fcab92ba5efb8880e505eb0d7c1377df3a057f49	fix(Niger): the `merge_how: left` comment claims a load-bearing effect
fix/null-read-guard	6e629127d40cee6d2d15cdc32932770750b49be8	evidence(null-read): close the sweep's blind spot, and pin the 4 suite
fix/pandas-floor-3.0	f38bcf96cb09bea2cffbb9d89574027e005cffab	build: require pandas >=3.0 — 2.2 silently corrupts pre-Stata-6 double
fix/release-target-drop-local-build	140315525e0dd0a3f2f3f86e6b511ee834e733a9	build(release): drop the vestigial local poetry build; tag last
rescue/2026-07-21/master-601-design	47d583242971d13f0fb56c436a0a02d40d172a1a	docs(#601): design — the population record (declaring what a sample re
